from,to,source,target
56,29,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='06:00', endTime='06:05', intervalPeriod='06:00-06:05', date='12-4-2021'}
56,202,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='06:15', endTime='06:20', intervalPeriod='06:15-06:20', date='12-4-2021'}
56,225,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='06:30', endTime='06:35', intervalPeriod='06:30-06:35', date='12-4-2021'}
56,227,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='06:45', endTime='06:50', intervalPeriod='06:45-06:50', date='12-4-2021'}
56,199,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='07:00', endTime='07:05', intervalPeriod='07:00-07:05', date='12-4-2021'}
56,89,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='07:15', endTime='07:20', intervalPeriod='07:15-07:20', date='12-4-2021'}
56,258,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='07:30', endTime='07:35', intervalPeriod='07:30-07:35', date='12-4-2021'}
56,256,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='07:45', endTime='07:50', intervalPeriod='07:45-07:50', date='12-4-2021'}
56,81,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='08:15', endTime='08:20', intervalPeriod='08:15-08:20', date='12-4-2021'}
56,280,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='08:30', endTime='08:35', intervalPeriod='08:30-08:35', date='12-4-2021'}
56,168,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='08:45', endTime='08:50', intervalPeriod='08:45-08:50', date='12-4-2021'}
56,114,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='09:00', endTime='09:05', intervalPeriod='09:00-09:05', date='12-4-2021'}
56,124,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='09:15', endTime='09:20', intervalPeriod='09:15-09:20', date='12-4-2021'}
56,176,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='09:30', endTime='09:35', intervalPeriod='09:30-09:35', date='12-4-2021'}
56,67,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='09:45', endTime='09:50', intervalPeriod='09:45-09:50', date='12-4-2021'}
56,126,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='10:30', endTime='10:35', intervalPeriod='10:30-10:35', date='12-4-2021'}
56,85,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='10:45', endTime='10:50', intervalPeriod='10:45-10:50', date='12-4-2021'}
56,216,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='11:00', endTime='11:05', intervalPeriod='11:00-11:05', date='12-4-2021'}
56,60,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='11:45', endTime='11:50', intervalPeriod='11:45-11:50', date='12-4-2021'}
56,265,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='12:00', endTime='12:05', intervalPeriod='12:00-12:05', date='12-4-2021'}
56,42,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='12:15', endTime='12:20', intervalPeriod='12:15-12:20', date='12-4-2021'}
56,63,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='12:30', endTime='12:35', intervalPeriod='12:30-12:35', date='12-4-2021'}
56,174,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='12:45', endTime='12:50', intervalPeriod='12:45-12:50', date='12-4-2021'}
56,197,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='13:15', endTime='13:20', intervalPeriod='13:15-13:20', date='12-4-2021'}
56,178,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='13:30', endTime='13:35', intervalPeriod='13:30-13:35', date='12-4-2021'}
56,284,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='13:45', endTime='13:50', intervalPeriod='13:45-13:50', date='12-4-2021'}
56,201,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='14:00', endTime='14:05', intervalPeriod='14:00-14:05', date='12-4-2021'}
56,18,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='14:15', endTime='14:20', intervalPeriod='14:15-14:20', date='12-4-2021'}
56,278,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='14:30', endTime='14:35', intervalPeriod='14:30-14:35', date='12-4-2021'}
56,246,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='14:45', endTime='14:50', intervalPeriod='14:45-14:50', date='12-4-2021'}
56,99,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='15:00', endTime='15:05', intervalPeriod='15:00-15:05', date='12-4-2021'}
56,135,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='15:15', endTime='15:20', intervalPeriod='15:15-15:20', date='12-4-2021'}
56,235,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='15:30', endTime='15:35', intervalPeriod='15:30-15:35', date='12-4-2021'}
56,196,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='15:45', endTime='15:50', intervalPeriod='15:45-15:50', date='12-4-2021'}
56,140,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='16:00', endTime='16:05', intervalPeriod='16:00-16:05', date='12-4-2021'}
56,70,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='16:15', endTime='16:20', intervalPeriod='16:15-16:20', date='12-4-2021'}
56,189,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='16:30', endTime='16:35', intervalPeriod='16:30-16:35', date='12-4-2021'}
56,97,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='17:00', endTime='17:05', intervalPeriod='17:00-17:05', date='12-4-2021'}
56,61,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='17:15', endTime='17:20', intervalPeriod='17:15-17:20', date='12-4-2021'}
56,7,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='17:30', endTime='17:35', intervalPeriod='17:30-17:35', date='12-4-2021'}
56,157,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='17:45', endTime='17:50', intervalPeriod='17:45-17:50', date='12-4-2021'}
56,166,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='18:15', endTime='18:20', intervalPeriod='18:15-18:20', date='12-4-2021'}
56,107,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='18:45', endTime='18:50', intervalPeriod='18:45-18:50', date='12-4-2021'}
56,164,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='19:00', endTime='19:05', intervalPeriod='19:00-19:05', date='12-4-2021'}
56,74,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='19:30', endTime='19:35', intervalPeriod='19:30-19:35', date='12-4-2021'}
56,64,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='20:00', endTime='20:05', intervalPeriod='20:00-20:05', date='12-4-2021'}
56,100,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='20:15', endTime='20:20', intervalPeriod='20:15-20:20', date='12-4-2021'}
56,153,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='20:30', endTime='20:35', intervalPeriod='20:30-20:35', date='12-4-2021'}
56,11,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='20:45', endTime='20:50', intervalPeriod='20:45-20:50', date='12-4-2021'}
56,110,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='21:15', endTime='21:20', intervalPeriod='21:15-21:20', date='12-4-2021'}
